ArticleId,text,label
254,first look at playstation 3 chip some details of the chip inside sony s playstation 3 have been revealed.  sony  ibm and toshiba have released limited data about the so-called cell chip that will be able to carry out trillions of calculations per second. the chip will be made of several different processing cores that work on tasks together. the playstation 3 is expected in 2006 but developers are expecting to get prototypes early next year to tune games that will appear on it at launch.  the three firms have been working on the chip since 2001 but before now few details have been released about how it might function. in a joint statement the three firms gave hints about how the chip will work but fuller details will be released in february next year at the international solid state circuits conference in san francisco.  the three firms claim that the cell chip will be up to 10 times more powerful than existing processors. when put inside powerful computer servers  the cell consortium expects it to be capable of handling 16 trillion floating point operations  or calculations  every second. the chip has also been refined to be able to handle the detailed graphics common in games and the data demands of films and broadband media. ibm said it would start producing the chip in early 2005 at manufacturing plants in the us. the first machines off the line using the cell processor will be computer workstations and servers. a working version of the ps3 is due to be shown off in may 2005 but a full launch of the next generation console is not expected to start until 2006. as well as being inside the playstation 3  the chip will also be used inside high-definition tvs and powerful computers.  in the future  all forms of digital content will be converged and fused onto the broadband network   said ken kutaragi  chief operating officer of sony.  current pc architecture is nearing its limits.,tech
2113,ailing eurodisney vows turnaround eurodisney  the european home of mickey mouse and friends  has said it will sell 253m euros (£175m; $328m) of new shares as it looks to avoid insolvency.  the sale is the last part of a plan to restructure 2.4bn euros-worth of debts. despite struggling since it was opened in 1992  eurodisney has recently made progress in turning its business around and ticket sales have picked up. however  analysts still question whether it attracts enough visitors to stay open  even with the restructuring.  eurodisney remains europe s largest single tourist attraction  attracting some 12.4 million visitors annually. a new attraction - walt disney studios - has recently opened its site near paris. the company s currently traded stock tumbled in paris on the latest news  shedding 15% to 22 euro cents. eurodisney will sell the new shares priced at 9 euros cents each. the us disney corporation and saudi arabian prince al-walid bin talal  the firm s two main shareholders  will buy the new stock. the restructuring deal is the second in the firm s troubled financial history; its finances were first reorganised in 1994.,business
1885,saudi investor picks up the savoy london s famous savoy hotel has been sold to a group combining saudi billionaire investor prince alwaleed bin talal and a unit of hbos bank.  financial details of the deal  which includes the nearby simpson s in the strand restaurant  were not disclosed. the seller - irish-based property firm quinlan private - bought the savoy along with the berkeley  claridge s and the connaught for £750m last year. prince alwaleed s hotel investments include the luxury george v in paris. he also has substantial stakes in fairmont hotels & resorts  which will manage the savoy and simpson s in the strand  and four seasons. fairmont said it planned to invest $48m (£26m) in renovating parts of the savoy including the river room and suites with views over the river thames. work was expected to be completed by summer 2006  fairmont said.,business
1482,tories  would cut number of mps  the conservative party would cut the number of mps by about one-fifth if they were elected  tory leader michael howard has said.  the plan forms part of the party s  smaller government bill   to be unveiled later this week. mr howard told the sunday times the party would also reduce the number of government special advisers. and he said a referendum would be held in wales to decide whether or not to scrap the welsh assembly.  the changes would all take place within five years of the conservatives winning a general election  mr howard told the paper.  the precise number of mps to go would depend on the result of the welsh referendum  but it would probably mean a reduction of around 120 from the current total of 659. if wales decided to keep its assembly it would stand to lose more mps. mr howard said as both parties planned to cut the number of civil servants at whitehall - labour by more than 80 000 and the tories by almost 100 000 - they should accept a similar drop in their own numbers.  it is all very well saying government departments should be reduced  but what about ministers  parliament and special advisers   he said. shadow leader of the commons oliver heald said:  this will be part of our aim to reduce unnecessary and costly interference in people s lives by reducing the size and role of the state .  mr howard said the plan would also even out the  great unfairness  of there being proportionately more scottish and welsh mps at westminster than those from england. the average size of an english constituency was 70 000 people  mr howard said. in northern ireland it was just over 66 000  in wales just over 59 000 and in scotland 53 000. the number of welsh mps would be set at an amount that was  consistent and fair in terms of representation with the rest of the united kingdom  if the assembly was scrapped. mr howard said the changes should be carried out quickly and could even be implemented by the election after next.  you have got to have a big bang. we don t want this like the house of lords reform  getting to one stage and then not having the next stage.,politics
1031,blair defends terror law changes the prime minister has defended measures to allow house arrest without trial  saying  several hundred  people in the uk are plotting terror attacks.  the government is facing opposition from tory and lib dem mps and its own backbenchers as it prepares for the final commons debate on the changes. but tony blair said there could be no concession on the  basic principle . mr blair told the bbc the  control orders  would only be used in the most limited circumstances. critics in the opposition and civil rights activists are worried that the home secretary will have the power to issue the detention orders. but the government has so far resisted pressure for judges to be responsible for making the orders  instead saying judges will be able to quash them.  an explanation is being sent by home secretary charles clarke to all mps and peers ahead of the final debate in the house of commons. on sunday  conservative shadow home secretary david davis claimed judges would get the powers to issue detention orders. and liberal democrat leader charles kennedy said some concessions had already been offered by the government during last-minute negotiations. some 32 labour mps voted against the legislation last week. barbara follett  whose first husband was killed while under house arrest in south africa during the apartheid era  confirmed she would vote against the government.  but the government is continuing to insist that  control orders  must be issued by the home secretary. mr blair told bbc radio 4 s woman s hour:  we are being advised by the police and the security services...  what they say is you have got to give us powers in between mere surveillance of these people - there are several hundred of them in this country who we believe are engaged in plotting or trying to commit terrorist acts - you have got to give us power in between just surveying them and being able  being sure enough of the proof  to prosecute them beyond reasonable doubt.  and these will be restrictions on their liberty that we will use only in the most limited circumstances.   a yougov poll in the daily telegraph suggested 75% of respondents thought action was sometimes necessary against people who had not committed an offence but who had been found by intelligence services to be planning a terrorist attack. but tory leader michael howard told bbc news that the government was again making a mistake in  rushing  anti-terrorism legislation.  i very much hope it would be possible to reach a compromise on this.  he said after meeting tony blair he had been left with the impression that  he really wasn t interested in any of the various proposals we have put forward . mr clarke wants house arrest and other powers to replace indefinite jail for terror suspects - something the law lords have ruled against on the basis that it breaches human rights. bbc political correspondent vicky young said some form of concession on the measures was likely to be needed to get the legislation through the house of lords  where labour does not have a majority and would require support from other parties. shami chakrabarti  director of civil liberties pressure group liberty  said who was able to issue the control orders was not the main issue. she said the legislation was  a travesty and a perversion of justice  and would remain  unpalatable  even if a judge was involved early in the process.,politics
1088,us interest rates increased to 2% us interest rates are to rise for the fourth time in five months  in a widely anticipated move.  the federal reserve has raised its key federal funds rate by a quarter percentage point to 2% in light of mounting evidence that the us economy is regaining steam. us companies created twice as many jobs as expected in october while exports hit record levels in september. analysts said a clear-cut victory for president bush in last week s election paved the way for a rise. another rise could be in store for december  some economists warned.  the fed s open market committee - which sets interest rate policy in the us - voted unanimously in favour of a quarter point rise. the fed has been gradually easing rates up since the summer  with quarter percentage point rises in june  august and september.  the central bank has been acting to restrain inflationary pressures while being careful not to obstruct economic growth. the fed did not rule out raising rates once again in december but noted that any future increases would take place at a  measured  pace. in a statement  the fed said that long-term inflation pressures remained  well contained  while the us economy appeared to be  growing at a moderate pace despite the rise in energy prices . financial analysts broadly welcomed the fed s move and shares traded largely flat. the dow jones industrial average closed down 0.89 points  or 0.01%  at 10 385.48.  recent evidence has pointed to an upturn in the us economy. us firms created 337 000 jobs last month  twice the amount expected  while exports reached record levels in september. the economy grew 3.7% in the third quarter  slower than forecast  but an improvement on the 3.3% growth seen in the second quarter. analysts claimed the fed s assessment of future economic growth was a positive one but stressed that the jury was still out on the prospect of a further rise in december.   let s wait until we see how growth and employment bear up under the fourth quarter s energy price drag before concluding that the fed has more work to do in 2005   said avery shenfeld  senior economist at cibc world markets.   i think the federal reserve does not want to rock the boat and is using a gradual approach in raising the interest rate   said sung won sohn  chief us economist for wells fargo bank.  the economy is doing a bit better right now but there are still some concerns about geopolitics  employment and the price of oil   he added. the further rise in us rates is unlikely to have a direct bearing on uk monetary policy. the bank of england (boe) has kept interest rates on hold at 4.75% for the past three months  leading some commentators to argue that rates may have peaked. in a report published on wednesday  the bank said that with rates at their current level  inflation would rise to its 2% target within two years. however  boe governor mervyn king warned only last month that the era of consistently low inflation and low unemployment may be coming to an end.,business
190,grammys honour soul star charles the memory of soul legend ray charles dominated the music world s leading music ceremony on sunday as he was given eight posthumous grammy awards.  charles  who died in 2004  got honours including record and album of the year  while alicia keys and actor jamie foxx performed a musical tribute to him. r&b star keys won four awards herself at the grammy ceremony in los angeles. u2  usher  norah jones and kanye west got three each. west led the race going into the ceremony with 10 nominations.  charles  last album  genius loves company  a collection of duets that has sold more than two million copies  was named album of the year and best pop vocal album. his song here we go again with norah jones won record of the year and best pop vocal collaboration  while heaven help us all with gladys knight picked up best gospel performance. jones said:  i m glad he s getting recognised  because of who he is and how much i love him.  actor jamie foxx - who is nominated for an oscar for playing charles in the hit movie ray - dedicated a rendition of georgia on my mind to  old friends . keys  looking to replicate her grammys success of 2002  when she won five  picked up best r&b song for you don t know my name and best r&b album for the diary of alicia keys. she also shared the award for best r&b vocal performance by a duo or group with usher for my boo.  usher s other victories were for best contemporary r&b album for confessions and best rap/sung collaboration for yeah!  featuring lil jon and ludacris. kanye west dominated the rap categories  winning best rap song for jesus walks and best rap album for the college dropout. but in one of the night s biggest shocks  he lost out in the battle to be named best new artist to pop rock act maroon 5. vertigo by rock giants u2 won three trophies - best rock song  best short video and best rock vocal performance by a duo or group. one of the other main awards  song of the year  went to us singer-songwriter john mayer for daughters. mayer also won best male pop vocal performance. britney spears picked up her first ever grammy for her song toxic  which was named best dance recording.  rod stewart also won the first grammy of his career  getting the best traditional pop album award for stardust... the great american songbook: volume iii. in 2003  stewart said he was  astounded  he had never won a grammy - but  they tend not to give it to the british unless you re sting . there were few other high-profile british victors this year. annie lennox  metal group motorhead and dance act basement jaxx all took home trophies. but elvis costello  who had four nominations  and joss stone and franz ferdinand  who were both up for three awards  got nothing.  beach boys veteran brian wilson was another first-time winner - for best rock instrumental performance.  it represents triumph and achievement in music that i feel that i deserved  and i m really glad i won   he said. a live recording of composer john adams  11 september tribute  on the transmigration of souls  performed by the new york philharmonic  won three classical prizes. and former us president bill clinton picked up the second grammy of his career  winning the spoken word award for the audio version of his autobiography my life.,entertainment
1381,world leaders gather to face uncertainty more than 2 000 business and political leaders from around the globe are arriving in the swiss mountain resort davos for the annual world economic forum (wef). for five days  they will discuss issues ranging from china s economic power to iraq s future after this sunday s elections. uk prime minister tony blair and south african president thabo mbeki are among the more than 20 government leaders and heads of state leaders attending the meeting. unlike previous years  protests against the wef are expected to be muted. anti-globalisation campaigners have called off a demonstration planned for the weekend.  the brazilian city of porto alegre will host the rival world social forum  timed to run in parallel with the wef s ritzier event in davos.  the organisers of the brazilian gathering  which brings together thousands of campaigners against globalisation  for fair trade  and many other causes  have promised to set an alternative agenda to that of the swiss summit. however  many of the issues discussed in porto alegre are davos talking points as well.  global warming  features particularly high. wef participants are being asked to offset the carbon emissions they cause by travelling to the event. davos itself is in deep frost. the snow is piled high across the mountain village  and at night the wind chill takes temperatures down to minus 20c and less.  ultimately  the forum will be dominated by business issues - from outsourcing to corporate leadership - with bosses of more than a fifth of the world s 500 largest companies scheduled to attend.  but much of the media focus will be on the political leaders coming to davos  not least because the agenda of this year s forum seems to lack an overarching theme.  taking responsibility for tough choices  is this year s official talking point  hinting at a welter of knotty problems. one thing seems sure  though: transatlantic disagreements over how to deal with iran  iraq and china are set to dominate discussions. pointedly  only one senior official from president bush s new administration is scheduled to attend. the us government may still make a conciliatory gesture  just as happened a year ago when vice president dick cheney made a surprise appearance in davos.  ukraine s new president  viktor yushchenko  is to speak  just days after his inauguration  an event that crowned the civil protests against the rigged first election that had tried to keep him from power.  the european union s top leaders  among them german chancellor gerhard schroeder and european commission president manuel barosso  will be here too. mr blair will formally open the proceedings  although his speech will be pre-empted by french president jacques chirac  who announced his attendance at the last minute and secured a slot for a  special message  two hours before mr blair speaks. the organisers also hope that the new palestinian leader  mahmoud abbas  will use the opportunity for talks with at least one of the three israeli deputy prime ministers coming to the event  a list that includes shimon peres. davos fans still hark back to 1994  when talks between yassir arafat and mr peres came close to a peace deal. mr blair s appearance will be keenly watched too  as political observers in the uk claim it is a calculated snub against political rival chancellor gordon brown  who was supposed to lead the uk government delegation.  microsoft founder bill gates  the world s richest man and a regular at davos  will focus on campaigning for good causes  though business interests will not be wholly absent either. having already donated billions of dollars to the fight against aids and malaria  mr gates will call on world leaders to support a global vaccination campaign to protect children in developing countries from easily preventable diseases. on tuesday  mr gates pledged $750m (£400m) of his own money to support the cause. mr gates  company  software giant microsoft  also hopes to use davos to shore up its defences against open source software like linux  which threaten microsoft s near monopoly on computer desktops. mr gates is said to be trying to arrange a meeting with brazil s president lula da silva. the brazilian government has plans to switch all government computers from microsoft to linux. at davos  global problem solving and networking are never far apart.,business
264,ten-year tragedy of missing manic richey edwards  guitarist and lyricist for the manic street preachers  vanished 10 years ago  on 1 february 1995. his disappearance remains one of the most tragic mysteries in rock music.  for his devoted fans  richey edwards was an inspired and inspiring poet  a man who articulated their desperation and despair  who shouted the things most kept hidden. the manic street preachers may only have become stadium-conquering rock giants since his disappearance - but edwards was the figurehead for their first  dangerous and dazzling incarnation. edwards did not feature in the original line-up of the band  though. singer/guitarist james dean bradfield  bassist nicky wire and drummer sean moore were originally accompanied by a rhythm guitarist called flicker. but edwards replaced flicker in time for the band s self-financed debut  suicide alley  after designing the record s artwork.  after becoming a full-time member  edwards became a critical part of the band  writing lyrics and playing guitar - though in many concerts  he was not actually plugged in. but the fiercely intelligent edwards - who name-checked writers such as sylvia plath  george orwell and philip larkin - battled depression  alcohol problems  eating disorders  and self-harm. by the time the band released their third album  the holy bible  in october 1994  edwards had been admitted to hospital with depression. but in his last interview a few months later  seemed to be making plans for the future.  edwards walks out of the embassy hotel in london in the early morning  ahead of the band s us tour to promote the holy bible. in the following days  police issue a missing person alert and his parents  graham and sherry  plead for their son to let them know he is safe and well.  police discover edwards  car in a car park near the severn bridge near bristol - a notorious suicide spot. the discovery leads many to believe he has killed himself. the rest of the band stop touring and recording.  the band play their first concerts since edwards  disappearance as a trio  performing support slots for the stone roses on their uk stadium tour.  the manic street preachers release their first music since edwards  disappearance. a design for life reaches number two in the uk singles chart. the album everything must go follows.  the manics win best band and best album for everything must go at the brit awards.  a fan says she saw edwards in the hippy resort of goa  india. interpol are alerted but do not track him down.  graham and sherry edwards fly to the spanish island of fuerteventura six weeks after reports a man fitting their son s description has been seen in a bar called underground. the report comes to nothing.  edwards  sister rachel makes an emotional tv appeal five years after the disappearance.  i d just like to say to him if he is able to listen that we do love him very much and we d like him to come back - me  mum and dad   she said.  the band play a concert in the cuban capital  havana - the first contemporary western rock band to play there.  on the seventh anniversary of his disappearance  police offer edwards  parents the opportunity to sign a death certificate. they refuse. the big issue magazine  which supports homelessness charities  prints the last known picture of edwards in a fresh plea for information.  a pair of trainers containing human bones washed up on the banks of the river severn have no link to edwards  police say.  the last song written by edwards - a song called judge y self  which was to have been used for the judge dredd film soundtrack - is released on the b-side compilation lipstick traces. a skeleton found by the river severn is not edwards  tests reveal.  the manics  seventh studio album  lifeblood  features a song dedicated to edwards called cardiff afterlife.  the remaining manic street preachers members continue to pay a quarter of the band s royalties into an account held in his name.,entertainment
1218,bortolami predicts dour contest italy skipper marco bortolami believes saturday s six nations contest against scotland will be a scrappy encounter.  with both sides looking for their first win of the championship  the third-round game at murrayfield has been billed as a wooden-spoon decider. and bortolami feels the edinburgh contest could end up being a bruising battle of the packs.  it will not be a pretty game because both teams are desperate to gain their first win   said the lock forward. italy have only recorded three wins since they joined the six nations in 2000  but two of those have come against scotland. this year  italy opened up with a stubborn display against ireland but ended up losing 28-17.  however  they were thoroughly outplayed by an impressive welsh side in rome last time out. now the italians travel to edinburgh hoping to claim their first away win in the six nations.  scotland played extremely well against france in paris but not so well when ireland came to edinburgh   said bortolami.  we are still very disappointed with our last game against wales in rome and we are thoroughly determined to right the wrongs.  as a nation  our quest is to be respected as a team worthy of a place in this tournament and we can only do this by winning games.,sport
610,england given tough sevens draw england will have to negotiate their way through a tough draw if they are to win the rugby world cup sevens in hong kong next month.  the second seeds have been drawn against samoa  france  italy  georgia and chinese taipei. the top two sides in each pool qualify but england could face 2001 winners new zealand in the quarter-finals if they stumble against samoa. scotland and ireland are in pool a together with the all blacks. england won the first event of the international rugby board world sevens series in dubai but have slipped to fourth in the table after failing to build on that victory.  however  they beat samoa in the recent los angeles sevens before losing to argentina in the semi-finals.  england have the ability and determination to win this world cup and create sporting history by being the only nation to hold both the 15s and sevens world cups at the same time   said england sevens coach mike friday.  england have a fantastic record in hong kong and have won there the last three years  but the world cup is on a different level.  every pool contains teams who have caused upsets before and we will have to work hard to ensure we progress from our group.  we have not performed consistently to our true potential so far in the irb sevens which has been disappointing - but we can only look forward.  england won the first rugby world cup sevens in 1993 with a side that included the likes of lawrence dallaglio and matt dawson. in 1997 and 2001  england lost in the quarter-finals.  (seeds in brackets)  new zealand (1)  scotland (8)  tonga  ireland  korea  usa.  england (2)  samoa (7)  france  italy  georgia  chinese taipei.  fiji (3)  australia (6)  canada  portugal  japan  hong kong.  argentina (4)  south africa (5)  kenya  tunisia  russia  uruguay.,sport
1483,youssou n dour wins music prize senegalese musician youssou n dour has been named a winner of a bbc radio 3 world music award.  his album egypt won the critics  award for album of the year  while the best newcomer accolade went to argentine chango spasiuk. winners were chosen from ten categories to reflect different continents. a special poll winners concert  hosted by eliza carthy and benjamin zephaniah will take place at the sage in gateshead on 5 march.  the concert will be broadcast on radio 3 s world music day the following evening and will feature performances by many of the award winners. it will also include the announcement of the audience award  chosen by radio 3 and bbc world service listeners  alongside bbc four viewers.  winner in the africa category was malian desert blues band tinariwen  formed from the nomadic people of the southern sahara. cuban pianist bebo valdes and flamenco singer diego el cigala  responsible for critically acclaimed album lagrimas negrasmusic  won an award in the  boundary crossing  category. each winner will receive a specially commissioned sculpture entitled planet by anita sulimanovic who won a competition to design the award. highlights of the poll winners concert  to be held at the sage  gateshead  will be televised on bbc four on 11 march.,entertainment
217,actor scott is new bond favourite bookmaker william hill has stopped taking bets on who will be the next james bond  following a succession of large wagers on actor dougray scott.  the firm closed the book on friday  saying  insider information  could have contributed to the number of bets.  in the past gambles like this have often been right   william hill spokesman rupert adams said. the closing list gave scott odds of 6-9  followed by oscar nominee clive owen at 5-2. scott first found fame in the tv series soldier soldier and has since then starred in such films as mission impossible ii and the wartime drama enigma.  mr adams said one punter had placed a bet of £870 on the 39-year-old actor at odds of 8-1.  she told us she had some inside information  perhaps she knew he had been to a casting  but she wouldn t say   he said. others thought to be in the running include star wars actor ewan mcgregor and australian star hugh jackman  both of whom have odds of 4-1. colin farrell  jude law and troy star eric bana have also been tipped for the role in the past.  a large number of bets on actor colin salmon to become the first black james bond were dismissed as a publicity stunt a month ago. the next bond film  originally due for release in 2005  has been delayed until 2006 due to sony s takeover of the mgm studio. the most recent  die another day  was released in late 2002 and saw pierce brosnan make his final appearance as the secret agent. the actor was originally due to make a fifth appearance as bond  but was released from his contract in 2004.,entertainment
897,troubled marsh under sec scrutiny the us stock market regulator is investigating troubled insurance broker marsh & mclennan s shareholder transactions  the firm has said.  the securities and exchange commission has asked for information about transactions involving holders of 5% or more of the firm s shares. marsh has said it is co-operating fully with the sec investigation. marsh is also the focus of an inquiry the new york attorney-general into whether insurers rigged the market. since that inquiry was launched in october  marsh has replaced its chief executive and held a boardroom shake-out to meet criticism by lessening the number of company executives on the board. prosecutors allege that marsh - the world s biggest insurance broker - and other us insurance firms may have fixed bids for corporate cover. this is the issue at the heart of the inquiry by new york s top law officer  eliot spitzer  and a separate prosecution of five insurers by the state of california. the sec s investigation into so-called related party transactions includes dealings in the trident funds  managed by mmc capital  the company s private equity firm. marsh s new chief executive  michael cherkasky  is trying to negotiate a settlement with mr spitzer. mr spitzer has built up a reputation as a fierce critic and campaigner against corporate america s misdeeds.  the uncertainty unleashed by the scandal has prompted three credit rating agencies - standard & poor s  moody s and fitch - to downgrade marsh in recent weeks. according to the financial times  insurance analysts are now questioning whether marsh will be able to maintain its strong record of earning growth as they draw up forecasts for the first quarter of next year. doubts also exist over how much the company may have to pay regulators and lawyers to put the scandal behind.,business
1125,uk s  useless  quangos under fire the uk has 529 quangos financed with billions of pounds of taxpayers  cash - many of which are useless or duplicate each other s efforts  a report claims.  essential guide to british quangos 2005 author dan lewis said at least 111 of the appointed bodies had been set up since labour won power in 1997. he urged a limit on the number of quangos that could be set up by any individual government department. tories and lib dems welcomed the report and called for a  slimming down .  conservative deregulation spokesman john redwood said:  the research endorses our policy of destroying unwanted and unnecessary quangos  and slimming down the rest.   a conservative government will axe 162 quangos  as part of its drive for more efficient and more accountable government.  lib dem spokesman ed davey meanwhile said instead of the  bonfire of quangos  new labour had promised  there had been an  explosion  of them.  for over two decades  under both tory and labour governments  these unaccountable agencies have mushroomed.  liberal democrats would abolish many  merge others  and make any that remain properly accountable.  labour representatives were unavailable for comment. the quango guide follows last year s government-commissioned gershon report which recommended significant cuts in bureaucracy across the public sector.  mr lewis wants a public inquiry into regional development agencies which cost £1.8bn a year - cash he says which  appears to be almost entirely wasted . as well as a departmental limit on quangos he also wants a statutory five-year limit on any such body with executive powers. he also listed what he dubbed the nine  most useless quangos . they were the british potato council  the milk development council  the energy savings trust  agricultural wages committees  the wine standards board  the westminster foundation for democracy  the football licensing authority  investors in people uk and the economic and social research council. mr lewis branded the existence of the 60-employee potato council  set up in 1997 to research and promote overseas potato markets   surprising . he said the £80m spent annually on the energy savings trust  which promotes renewable energy  would be better spent on eight million boiler jackets for british homes.  and he argued it was  absurd  to charge farmers for agricultural wages committees  which set working and wage standards in the industry  when many were prepared to take advantage of immigrant labour prepared to work for £1 an hour.  if a football team can afford to pay £27m for wayne rooney  why should the taxpayer - not all of whom like football - be forced to fund the football licensing authority to the tune of over £1.1m a year   mr lewis asked. the report is published by the efficiency in government unit - a joint effort by right of centre think tanks the economic research council and the centre for policy studies. it says before a new public body is set up  an assessment should be made whether its proposed role is already carried out by an existing charity or other private organisation.,politics
748,us ahold suppliers face charges us prosecutors have charged nine food suppliers with helping dutch retailer ahold inflate earnings by more than $800m (£428m).  the charges have been brought against individuals as well as companies  alleging they created false accounts. ahold hit the headlines in february 2003 after it emerged that there were accounting irregularities at its us subsidiary foodservice. three former ahold top executives last year agreed to settle fraud charges.  ahold has admitted that it fraudulently inflated promotional allowances at foodservice  improperly consolidated joint ventures and also committed other accounting errors and irregularities.  the nine now charged  who worked as suppliers to ahold  are accused of signing false documents relating to the amount of money they paid the retailer for promoting their products in its stores. food companies pay supermarkets and retailers for prime shelf space. the suppliers in question are said to have inflated the amount of money they paid  providing auditors with signed letters that allowed ahold to inflate its earnings. us attorney david kelley said he expects the nine vendors will plead guilty to the charges. he added that there may be more court actions in the future.  i don t want to leave you with the impression that these were the only ones involved   he said. among those facing charges are john nettle  a former employee of general mills; mark bailin of rymer international seafood; tim daly of michael foods and kenneth bowman  who worked as an independent contractor for total foods.  others include michael hannigan of sugar foods; peter marion of maritime seafood processors and first choice foods; gordon redgate of commodity manager and private label distribution; bruce robinson of basic american foods and michael rogers  formerly of tyson foods. pasquale d amuro of the fbi called the nine vendors the key ingredients in  the process of cooking the books  at ahold. at the time of the scandal  ahold was seen by many as europe s enron. ahold shares tumbled on the news and many market observers predicted that the fall out could damage investor confidence across europe. it was less severe than many had envisaged  however  and since then ahold has worked hard at rebuilding its reputation and investor confidence. ahold is the world s fourth-largest supermarket chain. its other us businesses include stop & shop  and giant food.,business
510,dutch watch van gogh s last film the last film to be made by the slain dutch director theo van gogh  called 06/05  has been premiered in the hague.  members of van gogh s family and celebrities attended the screening of 06/05  based on the murder of the anti-immigration politician pim fortuyn. van gogh was shot and stabbed to death in amsterdam six weeks ago. a dutch-moroccan man suspected of radical islamist links has been charged. the killing  and fortuyn s death in 2002  convulsed the netherlands. many dutch people have questioned their country s self-image as a peaceful  tolerant nation in the wake of the murders  which triggered heated debate about immigration.  an animal rights activist was sentenced to 18 years in prison last year for killing fortuyn. earlier this year  van gogh made a film accusing islam of promoting violence against women. it caused outrage among muslims and death threats were made against him. the film 06/05 will become available on the internet on wednesday and go on general release in dutch cinemas in january. van gogh s movie mixes real images of the day of fortuyn s murder with a fictional plot about dutch intelligence services conspiring to silence the politician. the story unfolds through the eyes of a freelance photographer who unwittingly takes pictures revealing the involvement of dutch authorities in fortuyn s murder. photographer jim de booy then goes on the run from secret service agents who burgle his home and threaten his family.,entertainment
1836,henman overcomes rival rusedski tim henman saved a match point before fighting back to defeat british rival greg rusedski 4-6 7-6 (8-6) 6-4 at the dubai tennis championships on tuesday.  world number 46 rusedski broke in the ninth game to take a tight opening set. rusedski had match point at 6-5 in the second set tie-break after henman double-faulted  but missed his chance and henman rallied to clinch the set. the british number one then showed his superior strength to take the decider and earn his sixth win over rusedski. serve was held by both players with few alarms until the seventh game of the final set  when rusedski s wild volley gave henman a vital break. a furious rusedski slammed his racket onto the ground in disgust and was warned by the umpire.  henman  seeded three  then held his serve comfortably thanks to four serve-and-volley winners to take a clear 5-3 lead. rusedski won his service game but henman took the first of his three match points with a service winner to secure his place in the second round at dubai for the first time in three years. it was the first match between the pair for three years - henman last lost to rusedski six years ago - and lasted two hours and 40 minutes. the pair are now likely to only face each other on court as rivals - rather than as team-mates - after henman decided to retire from davis cup tennis leaving rusedski to lead the team out against israel on 4-6 march. henman  who now faces russian igor andreev in the last 16  admitted afterwards it was difficult coming up against his compatriot on a fast surface.  you just take it point by point when you re fighting to stay in the match   he said.  i had to keep playing aggressively and competing to get a chance.  i now have to recover in time for the next match because the body doesn t recover as quick as it used to  especially after two hours and 40 minutes.,sport
2150,wi-fi web reaches farmers in peru a network of community computer centres  linked by wireless technology  is providing a helping hand for poor farmers in peru.  the pilot scheme in the huaral valley  80 kilometres north of the capital lima  aims to offer the 6 000-strong community up-to-date information on agricultural market prices and trends. the agricultural information project for farmers of the chancay-huaral valley also provides vital links between local organisations in charge of water irrigation  enabling them to coordinate their actions. more than 13 000 rural inhabitants  as well as 18 000 students in the region  will also benefit from the telecoms infrastructure.  the 14 telecentres uses only free open source software and affordable computer equipment. the network has been three years in the making and was officially inaugurated in september.  the non-government organisation  cepes (peruvian centre for social studies) led the $200 000 project  also backed by local institutions  the education and agriculture ministries  and european development organisations.  the plan includes training on computers and internet skills for both operators and users of the system   said carlos saldarriaga  technical coordinator at cepes. farmers are also taking extra lessons on how to apply the new information to make the most of their plots of land. the board of irrigation users which runs the computer centres  aims to make the network self-sustainable within three years  through the cash generated by using the telecentres as internet cafes.  one of the key elements of the project is the agricultural information system  with its flagship huaral.org website. there  farmers can find the prices for local produce  as well as information on topics ranging from plague prevention to the latest farming techniques. the system also helps the inhabitants of the chancay-huaral valley to organise their vital irrigation systems.  water is the main element that unites them all. it is a precious element in peru s coastal areas  because it is so scarce  and therefore it is necessary to have proper irrigation systems to make the most of it   mr saldarriaga told the bbc news website. the information network also allows farmers to look beyond their own region  and share experiences with other colleagues from the rest of peru and even around the world.  cepes says the involvement of the farmers has been key in the project s success.  throughout the last three years  the people have provided a vital thrust to the project; they feel it belongs to them   said mr saldarriaga. the community training sessions  attended by an equal number of men and women  have been the perfect showcase for their enthusiasm.  we have had an excellent response  mainly from young people. but we have also had a great feedback when we trained 40 or 50-year old women  who were seeing a computer for the first time in their lives.  so far  the huaral programme promoters say the experience has been very positive  and are already planning on spreading the model among other farmers  organisations in peru.  this is a pilot project  and we have been very keen on its cloning potential in other places   underlined mr saldarriaga.  the cepes researcher recalls what happened in cuyo  a 50-family community with no electricity  during the construction of the local telecentre site. there it was necessary to build a mini-hydraulic dam in order to generate 2kw worth of power for the computers  the communications equipment and the cabin lights.  it was already dark when the technicians realised they didn t have any light bulbs to test the generator  so they turned up to the local store to buy light bulbs   recalls carlos saldarriaga.  the logical answer was  we don t sell any   so they had to wait until the next morning to do the testing.  now  with the wireless network  cuyo as well as the other communities is no longer isolated.,tech
